epoch,accuracy,loss,val_accuracy,val_loss
0,0.85812885,338.7481247249996,0.671875,19.08470649964092
1,0.92848927,2.5507806415457046,0.7320312261581421,21.91299824494414
2,0.95887655,1.3109922629199733,0.7265625,21.70261558094835
3,0.96280676,0.9602181158220201,0.817187488079071,14.81336018578666
4,0.9703796,0.8454079815312987,0.7445312738418579,23.063216255630653
5,0.976898,0.6855511523150459,0.6820312738418579,44.271985593712714
6,0.95159125,3.945784274796197,0.762499988079071,42.19737946262332
7,0.974885,1.1071321814637618,0.6976562738418579,51.75773888224253
8,0.9778566,0.7930467606570841,0.8062499761581421,21.11683188151583
9,0.9927147,0.1602139082606517,0.73046875,30.85441367934696
10,0.9953029,0.07331469082222493,0.7085937261581421,33.717587948855034
11,0.9992331,0.005838510064962224,0.692187488079071,39.39513171964342
12,0.985046,0.5132887084774853,0.6742187738418579,68.93343100956687
13,0.98753834,0.38165174746266145,0.731249988079071,40.447905137203634
14,0.99616563,0.08347560058349238,0.7281249761581421,42.342398640699685
15,0.99712425,0.05569793396494004,0.727343738079071,41.60942322565243
16,0.99702835,0.08674124368950849,0.832812488079071,21.330665206585106
17,0.99616563,0.07422434788636958,0.780468761920929,29.54804326146853
18,0.99875385,0.025350173904522457,0.6625000238418579,61.489077501371504
19,0.99261886,0.20900789750673984,0.6703125238418579,68.049248705805
20,0.9896472,0.3407047456685916,0.7265625,32.94128686785698
21,0.99827456,0.022857951564017653,0.788281261920929,20.809789477207413
22,0.9642446,7.970116078520363,0.856249988079071,67.68846627914718
23,0.9696127,1.9168846556923207,0.74609375,34.206648265520926
24,0.9928106,0.12107224063717492,0.762499988079071,30.505531740261013
25,0.997987,0.025904532780118682,0.774218738079071,28.514536642305092
26,0.99827456,0.01871448835707141,0.7632812261581421,29.403467391450345
27,0.9998083,0.0010488010410610311,0.75390625,31.29304329204036
28,1.0,8.344523677793684e-05,0.762499988079071,29.503315856301008
29,0.99827456,0.012132215690393435,0.7437499761581421,32.95886270138071
